date,change
2005-06-02 00:00:00+00:00,0.001721872
2005-06-03 00:00:00+00:00,-0.006867133
2005-06-06 00:00:00+00:00,0.00124579
2005-06-07 00:00:00+00:00,-0.000208767
2005-06-08 00:00:00+00:00,-0.002163244
2005-06-09 00:00:00+00:00,0.005239949
2005-06-10 00:00:00+00:00,-0.002348237
2005-06-13 00:00:00+00:00,0.002261863
2005-06-14 00:00:00+00:00,0.002573315
2005-06-15 00:00:00+00:00,0.002217709
2005-06-16 00:00:00+00:00,0.003630099
2005-06-17 00:00:00+00:00,0.004954747
2005-06-20 00:00:00+00:00,-0.000706667
2005-06-21 00:00:00+00:00,-0.002047521
2005-06-22 00:00:00+00:00,0.000222493
2005-06-23 00:00:00+00:00,-0.010833051
2005-06-24 00:00:00+00:00,-0.007628721
2005-06-27 00:00:00+00:00,-0.000738526
2005-06-28 00:00:00+00:00,0.009137563
2005-06-29 00:00:00+00:00,-0.001431436
2005-06-30 00:00:00+00:00,-0.007100904
2005-07-01 00:00:00+00:00,0.002610516
2005-07-05 00:00:00+00:00,0.008832632
2005-07-06 00:00:00+00:00,-0.008340359
2005-07-07 00:00:00+00:00,0.002452051
2005-07-08 00:00:00+00:00,0.011679056
2005-07-11 00:00:00+00:00,0.006254812
2005-07-12 00:00:00+00:00,0.002271551
2005-07-13 00:00:00+00:00,0.000883709
2005-07-14 00:00:00+00:00,0.002624039
2005-07-15 00:00:00+00:00,0.001157802
2005-07-18 00:00:00+00:00,-0.005529708
2005-07-19 00:00:00+00:00,0.006731446
2005-07-20 00:00:00+00:00,0.004758593
2005-07-21 00:00:00+00:00,-0.006606147
2005-07-22 00:00:00+00:00,0.005411408
2005-07-25 00:00:00+00:00,-0.00376923
2005-07-26 00:00:00+00:00,0.001733078
2005-07-27 00:00:00+00:00,0.004572927
2005-07-28 00:00:00+00:00,0.005603159
2005-07-29 00:00:00+00:00,-0.00767047
2005-08-01 00:00:00+00:00,0.000947935
2005-08-02 00:00:00+00:00,0.007099219
2005-08-03 00:00:00+00:00,0.000739514
2005-08-04 00:00:00+00:00,-0.0073733
2005-08-05 00:00:00+00:00,-0.007638358
2005-08-08 00:00:00+00:00,-0.002682636
2005-08-09 00:00:00+00:00,0.00674499
2005-08-10 00:00:00+00:00,-0.001827218
2005-08-11 00:00:00+00:00,0.007061949
2005-08-12 00:00:00+00:00,-0.005994493
2005-08-15 00:00:00+00:00,0.002828356
2005-08-16 00:00:00+00:00,-0.011775981
2005-08-17 00:00:00+00:00,0.000738124
2005-08-18 00:00:00+00:00,-0.000999779
2005-08-19 00:00:00+00:00,0.00056598
2005-08-22 00:00:00+00:00,0.001656147
2005-08-23 00:00:00+00:00,-0.003388649
2005-08-24 00:00:00+00:00,-0.006570356
2005-08-25 00:00:00+00:00,0.002298324
2005-08-26 00:00:00+00:00,-0.005996535
2005-08-29 00:00:00+00:00,0.005958056
2005-08-30 00:00:00+00:00,-0.003192328
2005-08-31 00:00:00+00:00,0.009864137
2005-09-01 00:00:00+00:00,0.001032516
2005-09-02 00:00:00+00:00,-0.002922377
2005-09-06 00:00:00+00:00,0.012618836
2005-09-07 00:00:00+00:00,0.002407974
2005-09-08 00:00:00+00:00,-0.003793346
2005-09-09 00:00:00+00:00,0.007964744
2005-09-12 00:00:00+00:00,-0.000740988
2005-09-13 00:00:00+00:00,-0.007545066
2005-09-14 00:00:00+00:00,-0.003281284
2005-09-15 00:00:00+00:00,0.000464443
2005-09-16 00:00:00+00:00,0.008291769
2005-09-19 00:00:00+00:00,-0.005565844
2005-09-20 00:00:00+00:00,-0.007863441
2005-09-21 00:00:00+00:00,-0.009121142
2005-09-22 00:00:00+00:00,0.003652325
2005-09-23 00:00:00+00:00,0.000551649
2005-09-26 00:00:00+00:00,0.00027974
2005-09-27 00:00:00+00:00,2.47e-05
2005-09-28 00:00:00+00:00,0.00101178
2005-09-29 00:00:00+00:00,0.008866898
2005-09-30 00:00:00+00:00,0.000920439
2005-10-03 00:00:00+00:00,-0.001717196
2005-10-04 00:00:00+00:00,-0.009969822
2005-10-05 00:00:00+00:00,-0.014887117
2005-10-06 00:00:00+00:00,-0.004095675
2005-10-07 00:00:00+00:00,0.003701277
2005-10-10 00:00:00+00:00,-0.007166208
2005-10-11 00:00:00+00:00,-0.002071843
2005-10-12 00:00:00+00:00,-0.006068127
2005-10-13 00:00:00+00:00,-0.000713341
2005-10-14 00:00:00+00:00,0.008267888
2005-10-17 00:00:00+00:00,0.002974986
2005-10-18 00:00:00+00:00,-0.010049543
2005-10-19 00:00:00+00:00,0.014955773
2005-10-20 00:00:00+00:00,-0.015019704
2005-10-21 00:00:00+00:00,0.001519712
2005-10-24 00:00:00+00:00,0.016777049
2005-10-25 00:00:00+00:00,-0.002367862
2005-10-26 00:00:00+00:00,-0.004312463
2005-10-27 00:00:00+00:00,-0.010475231
2005-10-28 00:00:00+00:00,0.016549334
2005-10-31 00:00:00+00:00,0.007176155
2005-11-01 00:00:00+00:00,-0.003521098
2005-11-02 00:00:00+00:00,0.009977053
2005-11-03 00:00:00+00:00,0.00426416
2005-11-04 00:00:00+00:00,0.000164003
2005-11-07 00:00:00+00:00,0.002188309
2005-11-08 00:00:00+00:00,-0.003451143
2005-11-09 00:00:00+00:00,0.001690526
2005-11-10 00:00:00+00:00,0.008446267
2005-11-11 00:00:00+00:00,0.003054535
2005-11-14 00:00:00+00:00,-0.000777473
2005-11-15 00:00:00+00:00,-0.003850019
2005-11-16 00:00:00+00:00,0.001790019
2005-11-17 00:00:00+00:00,0.009413575
2005-11-18 00:00:00+00:00,0.004401328
2005-11-21 00:00:00+00:00,0.00527126
2005-11-22 00:00:00+00:00,0.005084277
2005-11-23 00:00:00+00:00,0.003472804
2005-11-25 00:00:00+00:00,0.002085962
2005-11-28 00:00:00+00:00,-0.008507817
2005-11-29 00:00:00+00:00,1.59e-05
2005-11-30 00:00:00+00:00,-0.00636193
2005-12-01 00:00:00+00:00,0.012157108
2005-12-02 00:00:00+00:00,0.000324126
2005-12-05 00:00:00+00:00,-0.002363479
2005-12-06 00:00:00+00:00,0.00127565
2005-12-07 00:00:00+00:00,-0.005009066
2005-12-08 00:00:00+00:00,-0.001216849
2005-12-09 00:00:00+00:00,0.002810891
2005-12-12 00:00:00+00:00,0.000841737
2005-12-13 00:00:00+00:00,0.00555366
2005-12-14 00:00:00+00:00,0.00418953
2005-12-15 00:00:00+00:00,-0.00141431
2005-12-16 00:00:00+00:00,-0.002848282
2005-12-19 00:00:00+00:00,-0.005839017
2005-12-20 00:00:00+00:00,-0.000238149
2005-12-21 00:00:00+00:00,0.002516667
2005-12-22 00:00:00+00:00,0.004220778
2005-12-23 00:00:00+00:00,0.000425858
2005-12-27 00:00:00+00:00,-0.009553383
2005-12-28 00:00:00+00:00,0.001297217
2005-12-29 00:00:00+00:00,-0.002980519
2005-12-30 00:00:00+00:00,-0.004886724
2006-01-03 00:00:00+00:00,0.016430484
2006-01-04 00:00:00+00:00,0.003672692
2006-01-05 00:00:00+00:00,1.57e-05
2006-01-06 00:00:00+00:00,0.009399418
2006-01-09 00:00:00+00:00,0.003656364
2006-01-10 00:00:00+00:00,-0.000356612
2006-01-11 00:00:00+00:00,0.003481544
2006-01-12 00:00:00+00:00,-0.006274239
2006-01-13 00:00:00+00:00,0.001205174
2006-01-17 00:00:00+00:00,-0.003634588
2006-01-18 00:00:00+00:00,-0.003897329
2006-01-19 00:00:00+00:00,0.005563673
2006-01-20 00:00:00+00:00,-0.018326315
2006-01-23 00:00:00+00:00,0.001846987
2006-01-24 00:00:00+00:00,0.002405437
2006-01-25 00:00:00+00:00,-0.001720736
2006-01-26 00:00:00+00:00,0.007234954
2006-01-27 00:00:00+00:00,0.007763999
2006-01-30 00:00:00+00:00,0.001145087
2006-01-31 00:00:00+00:00,-0.003976055
2006-02-01 00:00:00+00:00,0.001859263
2006-02-02 00:00:00+00:00,-0.009060708
2006-02-03 00:00:00+00:00,-0.005358611
2006-02-06 00:00:00+00:00,0.000783202
2006-02-07 00:00:00+00:00,-0.008094726
2006-02-08 00:00:00+00:00,0.008662869
2006-02-09 00:00:00+00:00,-0.001477498
2006-02-10 00:00:00+00:00,0.002539968
2006-02-13 00:00:00+00:00,-0.003259698
2006-02-14 00:00:00+00:00,0.010032818
2006-02-15 00:00:00+00:00,0.003504403
2006-02-16 00:00:00+00:00,0.007328129
2006-02-17 00:00:00+00:00,-0.001659724
2006-02-21 00:00:00+00:00,-0.003270533
2006-02-22 00:00:00+00:00,0.007513475
2006-02-23 00:00:00+00:00,-0.003775136
2006-02-24 00:00:00+00:00,0.001273511
2006-02-27 00:00:00+00:00,0.00363722
2006-02-28 00:00:00+00:00,-0.01040086
2006-03-01 00:00:00+00:00,0.008261331
2006-03-02 00:00:00+00:00,-0.001626325
2006-03-03 00:00:00+00:00,-0.001481634
2006-03-06 00:00:00+00:00,-0.006968429
2006-03-07 00:00:00+00:00,-0.00186191
2006-03-08 00:00:00+00:00,0.002029945
2006-03-09 00:00:00+00:00,-0.004880827
2006-03-10 00:00:00+00:00,0.007223587
2006-03-13 00:00:00+00:00,0.002114811
2006-03-14 00:00:00+00:00,0.010396125
2006-03-15 00:00:00+00:00,0.004269846
2006-03-16 00:00:00+00:00,0.001772756
2006-03-17 00:00:00+00:00,0.001470926
2006-03-20 00:00:00+00:00,-0.001660007
2006-03-21 00:00:00+00:00,-0.006014938
2006-03-22 00:00:00+00:00,0.006020566
2006-03-23 00:00:00+00:00,-0.002582293
2006-03-24 00:00:00+00:00,0.000983281
2006-03-27 00:00:00+00:00,-0.001028409
2006-03-28 00:00:00+00:00,-0.006438184
2006-03-29 00:00:00+00:00,0.007469696
2006-03-30 00:00:00+00:00,-0.002026276
2006-03-31 00:00:00+00:00,-0.00413767
2006-04-03 00:00:00+00:00,0.002270547
2006-04-04 00:00:00+00:00,0.00625669
2006-04-05 00:00:00+00:00,0.004311108
2006-04-06 00:00:00+00:00,-0.001921391
2006-04-07 00:00:00+00:00,-0.010343487
2006-04-10 00:00:00+00:00,0.000864527
2006-04-11 00:00:00+00:00,-0.007750959
2006-04-12 00:00:00+00:00,0.001204792
2006-04-13 00:00:00+00:00,0.000776325
2006-04-17 00:00:00+00:00,-0.00294002
2006-04-18 00:00:00+00:00,0.017077384
2006-04-19 00:00:00+00:00,0.002027128
2006-04-20 00:00:00+00:00,0.00116793
2006-04-21 00:00:00+00:00,-0.000137199
2006-04-24 00:00:00+00:00,-0.002417519
2006-04-25 00:00:00+00:00,-0.004869617
2006-04-26 00:00:00+00:00,0.002819337
2006-04-27 00:00:00+00:00,0.003301596
2006-04-28 00:00:00+00:00,0.000679546
2006-05-01 00:00:00+00:00,-0.004135512
2006-05-02 00:00:00+00:00,0.006144714
2006-05-03 00:00:00+00:00,-0.003875973
2006-05-04 00:00:00+00:00,0.003157206
2006-05-05 00:00:00+00:00,0.010295302
2006-05-08 00:00:00+00:00,-0.000829694
2006-05-09 00:00:00+00:00,0.000362342
2006-05-10 00:00:00+00:00,-0.001728149
2006-05-11 00:00:00+00:00,-0.012798074
2006-05-12 00:00:00+00:00,-0.011241158
2006-05-15 00:00:00+00:00,0.002524713
2006-05-16 00:00:00+00:00,-0.001869482
2006-05-17 00:00:00+00:00,-0.016841071
2006-05-18 00:00:00+00:00,-0.006699011
2006-05-19 00:00:00+00:00,0.004136891
2006-05-22 00:00:00+00:00,-0.003914732
2006-05-23 00:00:00+00:00,-0.004349989
2006-05-24 00:00:00+00:00,0.001583656
2006-05-25 00:00:00+00:00,0.011370094
2006-05-26 00:00:00+00:00,0.005719337
2006-05-30 00:00:00+00:00,-0.015849611
2006-05-31 00:00:00+00:00,0.008111925
2006-06-01 00:00:00+00:00,0.012298338
2006-06-02 00:00:00+00:00,0.001952236
2006-06-05 00:00:00+00:00,-0.017799702
2006-06-06 00:00:00+00:00,-0.001138129
2006-06-07 00:00:00+00:00,-0.006092457
2006-06-08 00:00:00+00:00,0.001417052
2006-06-09 00:00:00+00:00,-0.00447561
2006-06-12 00:00:00+00:00,-0.011866252
2006-06-13 00:00:00+00:00,-0.01111165
2006-06-14 00:00:00+00:00,0.005189303
2006-06-15 00:00:00+00:00,0.021235077
2006-06-16 00:00:00+00:00,-0.003677871
2006-06-19 00:00:00+00:00,-0.009116795
2006-06-20 00:00:00+00:00,-8.07e-06
2006-06-21 00:00:00+00:00,0.009740957
2006-06-22 00:00:00+00:00,-0.005270704
2006-06-23 00:00:00+00:00,-0.000883089
2006-06-26 00:00:00+00:00,0.004869473
2006-06-27 00:00:00+00:00,-0.009084016
2006-06-28 00:00:00+00:00,0.005487451
2006-06-29 00:00:00+00:00,0.021565004
2006-06-30 00:00:00+00:00,-0.002097656
2006-07-03 00:00:00+00:00,0.007864896
2006-07-05 00:00:00+00:00,-0.007248852
2006-07-06 00:00:00+00:00,0.002494214
2006-07-07 00:00:00+00:00,-0.00674995
2006-07-10 00:00:00+00:00,0.001469786
2006-07-11 00:00:00+00:00,0.004016356
2006-07-12 00:00:00+00:00,-0.010869028
2006-07-13 00:00:00+00:00,-0.012966746
2006-07-14 00:00:00+00:00,-0.00489429
2006-07-17 00:00:00+00:00,-0.00138324
2006-07-18 00:00:00+00:00,0.001919817
2006-07-19 00:00:00+00:00,0.01855511
2006-07-20 00:00:00+00:00,-0.008477511
2006-07-21 00:00:00+00:00,-0.007076898
2006-07-24 00:00:00+00:00,0.01662514
2006-07-25 00:00:00+00:00,0.006320808
2006-07-26 00:00:00+00:00,-0.000378271
2006-07-27 00:00:00+00:00,-0.004099711
2006-07-28 00:00:00+00:00,0.012151756
2006-07-31 00:00:00+00:00,-0.001478248
2006-08-01 00:00:00+00:00,-0.004496099
2006-08-02 00:00:00+00:00,0.005106529
2006-08-03 00:00:00+00:00,0.002238894
2006-08-04 00:00:00+00:00,-0.000710814
2006-08-07 00:00:00+00:00,-0.002806064
2006-08-08 00:00:00+00:00,-0.003362706
2006-08-09 00:00:00+00:00,-0.004349285
2006-08-10 00:00:00+00:00,0.00462902
2006-08-11 00:00:00+00:00,-0.003986498
2006-08-14 00:00:00+00:00,0.001160436
2006-08-15 00:00:00+00:00,0.013696466
2006-08-16 00:00:00+00:00,0.007661988
2006-08-17 00:00:00+00:00,0.00158243
2006-08-18 00:00:00+00:00,0.003714946
2006-08-21 00:00:00+00:00,-0.003670452
2006-08-22 00:00:00+00:00,0.001001855
2006-08-23 00:00:00+00:00,-0.004488656
2006-08-24 00:00:00+00:00,0.002374395
2006-08-25 00:00:00+00:00,-0.000748494
2006-08-28 00:00:00+00:00,0.005165713
2006-08-29 00:00:00+00:00,0.001920447
2006-08-30 00:00:00+00:00,0.000835684
2006-08-31 00:00:00+00:00,-0.00118744
2006-09-01 00:00:00+00:00,0.005514614
2006-09-05 00:00:00+00:00,0.001708599
2006-09-06 00:00:00+00:00,-0.009891483
2006-09-07 00:00:00+00:00,-0.004799033
2006-09-08 00:00:00+00:00,0.003786668
2006-09-11 00:00:00+00:00,0.000477316
2006-09-12 00:00:00+00:00,0.010357481
2006-09-13 00:00:00+00:00,0.003861345
2006-09-14 00:00:00+00:00,-0.001357983
2006-09-15 00:00:00+00:00,0.002567846
2006-09-18 00:00:00+00:00,0.001151827
2006-09-19 00:00:00+00:00,-0.002679452
2006-09-20 00:00:00+00:00,0.005722382
2006-09-21 00:00:00+00:00,-0.005395512
2006-09-22 00:00:00+00:00,-0.002465801
2006-09-25 00:00:00+00:00,0.008815137
2006-09-26 00:00:00+00:00,0.007524281
2006-09-27 00:00:00+00:00,0.000179586
2006-09-28 00:00:00+00:00,0.001713344
2006-09-29 00:00:00+00:00,-0.002263107
2006-10-02 00:00:00+00:00,-0.003391121
2006-10-03 00:00:00+00:00,0.002095694
2006-10-04 00:00:00+00:00,0.012060449
2006-10-05 00:00:00+00:00,0.00223672
2006-10-06 00:00:00+00:00,-0.002682494
2006-10-09 00:00:00+00:00,0.000792884
2006-10-10 00:00:00+00:00,0.002043453
2006-10-11 00:00:00+00:00,-0.002563944
2006-10-12 00:00:00+00:00,0.009541098
2006-10-13 00:00:00+00:00,0.002047239
2006-10-16 00:00:00+00:00,0.002519049
2006-10-17 00:00:00+00:00,-0.003659452
2006-10-18 00:00:00+00:00,0.001282944
2006-10-19 00:00:00+00:00,0.000849255
2006-10-20 00:00:00+00:00,0.001199753
2006-10-23 00:00:00+00:00,0.006152305
2006-10-24 00:00:00+00:00,0.000261423
2006-10-25 00:00:00+00:00,0.003513893
2006-10-26 00:00:00+00:00,0.00496302
2006-10-27 00:00:00+00:00,-0.00845163
2006-10-30 00:00:00+00:00,0.000428426
2006-10-31 00:00:00+00:00,7.18e-06
2006-11-01 00:00:00+00:00,-0.007351469
2006-11-02 00:00:00+00:00,-0.000343683
2006-11-03 00:00:00+00:00,-0.002223234
2006-11-06 00:00:00+00:00,0.011346463
2006-11-07 00:00:00+00:00,0.002217699
2006-11-08 00:00:00+00:00,0.002082674
2006-11-09 00:00:00+00:00,-0.005332978
2006-11-10 00:00:00+00:00,0.001864625
2006-11-13 00:00:00+00:00,0.002549076
2006-11-14 00:00:00+00:00,0.006356399
2006-11-15 00:00:00+00:00,0.002404484
2006-11-16 00:00:00+00:00,0.002284213
2006-11-17 00:00:00+00:00,0.001028706
2006-11-20 00:00:00+00:00,-0.000499537
2006-11-21 00:00:00+00:00,0.001649453
2006-11-22 00:00:00+00:00,0.002338098
2006-11-24 00:00:00+00:00,-0.003655538
2006-11-27 00:00:00+00:00,-0.013555081
2006-11-28 00:00:00+00:00,0.003444391
2006-11-29 00:00:00+00:00,0.009201576
2006-11-30 00:00:00+00:00,0.000821751
2006-12-01 00:00:00+00:00,-0.002798772
2006-12-04 00:00:00+00:00,0.008885191
2006-12-05 00:00:00+00:00,0.004002508
2006-12-06 00:00:00+00:00,-0.0013147
2006-12-07 00:00:00+00:00,-0.003970547
2006-12-08 00:00:00+00:00,0.001811941
2006-12-11 00:00:00+00:00,0.002269813
2006-12-12 00:00:00+00:00,-0.001047373
2006-12-13 00:00:00+00:00,0.00116885
2006-12-14 00:00:00+00:00,0.008689458
2006-12-15 00:00:00+00:00,0.001122404
2006-12-18 00:00:00+00:00,-0.00323034
2006-12-19 00:00:00+00:00,0.002158251
2006-12-20 00:00:00+00:00,-0.001417011
2006-12-21 00:00:00+00:00,-0.003673952
2006-12-22 00:00:00+00:00,-0.005316251
2006-12-26 00:00:00+00:00,0.004352274
2006-12-27 00:00:00+00:00,0.007015274
2006-12-28 00:00:00+00:00,-0.001478782
2006-12-29 00:00:00+00:00,-0.004513088
2007-01-03 00:00:00+00:00,-0.00119867
2007-01-04 00:00:00+00:00,0.001228286
2007-01-05 00:00:00+00:00,-0.006084581
2007-01-08 00:00:00+00:00,0.002220318
2007-01-09 00:00:00+00:00,-0.000516676
2007-01-10 00:00:00+00:00,0.001940352
2007-01-11 00:00:00+00:00,0.006339874
2007-01-12 00:00:00+00:00,0.004853166
2007-01-16 00:00:00+00:00,0.000817795
2007-01-17 00:00:00+00:00,-0.000893938
2007-01-18 00:00:00+00:00,-0.00297074
2007-01-19 00:00:00+00:00,0.002895465
2007-01-22 00:00:00+00:00,-0.005277909
2007-01-23 00:00:00+00:00,0.003541965
2007-01-24 00:00:00+00:00,0.00850147
2007-01-25 00:00:00+00:00,-0.011269802
2007-01-26 00:00:00+00:00,-0.001207929
2007-01-29 00:00:00+00:00,-0.001096949
2007-01-30 00:00:00+00:00,0.005772093
2007-01-31 00:00:00+00:00,0.006592884
2007-02-01 00:00:00+00:00,0.005353732
2007-02-02 00:00:00+00:00,0.00169445
2007-02-05 00:00:00+00:00,-0.000966607
2007-02-06 00:00:00+00:00,0.000698007
2007-02-07 00:00:00+00:00,0.001395041
2007-02-08 00:00:00+00:00,-0.001179267
2007-02-09 00:00:00+00:00,-0.007077214
2007-02-12 00:00:00+00:00,-0.003261382
2007-02-13 00:00:00+00:00,0.00759749
2007-02-14 00:00:00+00:00,0.00764408
2007-02-15 00:00:00+00:00,0.001037593
2007-02-16 00:00:00+00:00,-0.000871781
2007-02-20 00:00:00+00:00,0.002844315
2007-02-21 00:00:00+00:00,-0.001404451
2007-02-22 00:00:00+00:00,-0.000857556
2007-02-23 00:00:00+00:00,-0.003563674
2007-02-26 00:00:00+00:00,-0.001254106
2007-02-27 00:00:00+00:00,-0.034725402
2007-02-28 00:00:00+00:00,0.00556089
2007-03-01 00:00:00+00:00,-0.002594435
2007-03-02 00:00:00+00:00,-0.011402752
2007-03-05 00:00:00+00:00,-0.009407678
2007-03-06 00:00:00+00:00,0.015493581
2007-03-07 00:00:00+00:00,-0.002465271
2007-03-08 00:00:00+00:00,0.007126622
2007-03-09 00:00:00+00:00,0.000677622
2007-03-12 00:00:00+00:00,0.002680284
2007-03-13 00:00:00+00:00,-0.020368282
2007-03-14 00:00:00+00:00,0.006691167
2007-03-15 00:00:00+00:00,0.003683748
2007-03-16 00:00:00+00:00,-0.003828309
2007-03-19 00:00:00+00:00,0.010894486
2007-03-20 00:00:00+00:00,0.006333454
2007-03-21 00:00:00+00:00,0.017080881
2007-03-22 00:00:00+00:00,-0.000348422
2007-03-23 00:00:00+00:00,0.00109439
2007-03-26 00:00:00+00:00,0.000967903
2007-03-27 00:00:00+00:00,-0.006184358
2007-03-28 00:00:00+00:00,-0.007965788
2007-03-29 00:00:00+00:00,0.003739724
2007-03-30 00:00:00+00:00,-0.001173996
2007-04-02 00:00:00+00:00,0.002597063
2007-04-03 00:00:00+00:00,0.009280103
2007-04-04 00:00:00+00:00,0.001112817
2007-04-05 00:00:00+00:00,0.003049956
2007-04-09 00:00:00+00:00,0.000588724
2007-04-10 00:00:00+00:00,0.002616643
2007-04-11 00:00:00+00:00,-0.006572829
2007-04-12 00:00:00+00:00,0.006206296
2007-04-13 00:00:00+00:00,0.003488
2007-04-16 00:00:00+00:00,0.010654906
2007-04-17 00:00:00+00:00,0.002145311
2007-04-18 00:00:00+00:00,0.000693193
2007-04-19 00:00:00+00:00,-0.001202051
2007-04-20 00:00:00+00:00,0.009260704
2007-04-23 00:00:00+00:00,-0.002303986
2007-04-24 00:00:00+00:00,-0.000351144
2007-04-25 00:00:00+00:00,0.010139089
2007-04-26 00:00:00+00:00,-0.000782418
2007-04-27 00:00:00+00:00,-0.000120498
2007-04-30 00:00:00+00:00,-0.007830926
2007-05-01 00:00:00+00:00,0.002651196
2007-05-02 00:00:00+00:00,0.006472445
2007-05-03 00:00:00+00:00,0.004325078
2007-05-04 00:00:00+00:00,0.002149895
2007-05-07 00:00:00+00:00,0.002563718
2007-05-08 00:00:00+00:00,-0.001165971
2007-05-09 00:00:00+00:00,0.003223401
2007-05-10 00:00:00+00:00,-0.013956277
2007-05-11 00:00:00+00:00,0.009641498
2007-05-14 00:00:00+00:00,-0.001792975
2007-05-15 00:00:00+00:00,-0.001303984
2007-05-16 00:00:00+00:00,0.008626539
2007-05-17 00:00:00+00:00,-0.000918023
2007-05-18 00:00:00+00:00,0.006610478
2007-05-21 00:00:00+00:00,0.001543245
2007-05-22 00:00:00+00:00,-0.000642568
2007-05-23 00:00:00+00:00,-0.001207232
2007-05-24 00:00:00+00:00,-0.009702564
2007-05-25 00:00:00+00:00,0.005452681
2007-05-29 00:00:00+00:00,0.001570204
2007-05-30 00:00:00+00:00,0.007983608
2007-05-31 00:00:00+00:00,0.000254873
2007-06-01 00:00:00+00:00,0.003737029
2007-06-04 00:00:00+00:00,0.001848606
2007-06-05 00:00:00+00:00,-0.005347069
2007-06-06 00:00:00+00:00,-0.008863743
2007-06-07 00:00:00+00:00,-0.017569781
2007-06-08 00:00:00+00:00,0.011370394
2007-06-11 00:00:00+00:00,0.000961717
2007-06-12 00:00:00+00:00,-0.010681719
2007-06-13 00:00:00+00:00,0.015184222
2007-06-14 00:00:00+00:00,0.004816303
2007-06-15 00:00:00+00:00,0.006526763
2007-06-18 00:00:00+00:00,-0.001213369
2007-06-19 00:00:00+00:00,0.001730774
2007-06-20 00:00:00+00:00,-0.013601086
2007-06-21 00:00:00+00:00,0.006180413
2007-06-22 00:00:00+00:00,-0.012895817
2007-06-25 00:00:00+00:00,-0.003207904
2007-06-26 00:00:00+00:00,-0.003238196
2007-06-27 00:00:00+00:00,0.009009338
2007-06-28 00:00:00+00:00,-0.000418236
2007-06-29 00:00:00+00:00,-0.001567357
2007-07-02 00:00:00+00:00,0.010696164
2007-07-03 00:00:00+00:00,0.003580251
2007-07-05 00:00:00+00:00,0.00034759
2007-07-06 00:00:00+00:00,0.003303997
2007-07-09 00:00:00+00:00,0.000921326
2007-07-10 00:00:00+00:00,-0.014185449
2007-07-11 00:00:00+00:00,0.005721409
2007-07-12 00:00:00+00:00,0.01905498
2007-07-13 00:00:00+00:00,0.003101408
2007-07-16 00:00:00+00:00,-0.001919472
2007-07-17 00:00:00+00:00,-9.68e-05
2007-07-18 00:00:00+00:00,-0.002065324
2007-07-19 00:00:00+00:00,0.004469051
2007-07-20 00:00:00+00:00,-0.012220865
2007-07-23 00:00:00+00:00,0.004869285
2007-07-24 00:00:00+00:00,-0.019804426
2007-07-25 00:00:00+00:00,0.004665612
2007-07-26 00:00:00+00:00,-0.023338493
2007-07-27 00:00:00+00:00,-0.015991584
2007-07-30 00:00:00+00:00,0.010254007
2007-07-31 00:00:00+00:00,-0.012646643
2007-08-01 00:00:00+00:00,0.007242669
2007-08-02 00:00:00+00:00,0.004359291
2007-08-03 00:00:00+00:00,-0.02658599
2007-08-06 00:00:00+00:00,0.024151106
2007-08-07 00:00:00+00:00,0.006159366
2007-08-08 00:00:00+00:00,0.014071842
2007-08-09 00:00:00+00:00,-0.02964963
2007-08-10 00:00:00+00:00,0.000378537
2007-08-13 00:00:00+00:00,-0.000495288
2007-08-14 00:00:00+00:00,-0.018156543
2007-08-15 00:00:00+00:00,-0.013907838
2007-08-16 00:00:00+00:00,0.003248787
2007-08-17 00:00:00+00:00,0.024566469
2007-08-20 00:00:00+00:00,-0.000269646
2007-08-21 00:00:00+00:00,0.001086055
2007-08-22 00:00:00+00:00,0.011712886
2007-08-23 00:00:00+00:00,-0.001072316
2007-08-24 00:00:00+00:00,0.011535039
2007-08-27 00:00:00+00:00,-0.00850359
2007-08-28 00:00:00+00:00,-0.023473062
2007-08-29 00:00:00+00:00,0.02192188
2007-08-30 00:00:00+00:00,-0.00418101
2007-08-31 00:00:00+00:00,0.011216744
2007-09-04 00:00:00+00:00,0.010468222
2007-09-05 00:00:00+00:00,-0.011501124
2007-09-06 00:00:00+00:00,0.004251886
2007-09-07 00:00:00+00:00,-0.016908457
2007-09-10 00:00:00+00:00,-0.001272813
2007-09-11 00:00:00+00:00,0.013632321
2007-09-12 00:00:00+00:00,4.76e-05
2007-09-13 00:00:00+00:00,0.008419563
2007-09-14 00:00:00+00:00,0.000202196
2007-09-17 00:00:00+00:00,-0.005120415
2007-09-18 00:00:00+00:00,0.029208007
2007-09-19 00:00:00+00:00,0.006086407
2007-09-20 00:00:00+00:00,-0.006723236
2007-09-21 00:00:00+00:00,0.004609053
2007-09-24 00:00:00+00:00,-0.005256444
2007-09-25 00:00:00+00:00,-0.00034263
2007-09-26 00:00:00+00:00,0.005411303
2007-09-27 00:00:00+00:00,0.003907095
2007-09-28 00:00:00+00:00,-0.00302342
2007-10-01 00:00:00+00:00,0.013289693
2007-10-02 00:00:00+00:00,-0.000265044
2007-10-03 00:00:00+00:00,-0.004551857
2007-10-04 00:00:00+00:00,0.002110952
2007-10-05 00:00:00+00:00,0.009560292
2007-10-08 00:00:00+00:00,-0.003216514
2007-10-09 00:00:00+00:00,0.008096245
2007-10-10 00:00:00+00:00,-0.00171233
2007-10-11 00:00:00+00:00,-0.005158459
2007-10-12 00:00:00+00:00,0.004754225
